game_id,title,release_year,n_interactions
324270,Revenge: Rhobar's myth,2015.0,1
394830,One Upon Light,2016.0,1
692950,The Dew,2017.0,1
694440,Man of Law | Judge simulator,2017.0,1
568670,Heroes of Dark Dungeon,2017.0,1
667880,Dog Theatre,2017.0,1
695110,Twickles,2017.0,1
567860,Passage 4,2016.0,1
567430,Dodge Master,2017.0,1
696440,FARIA: Starfall,2017.0,1
696740,Ear Buds: The Podcasting Documentary,2017.0,1
565640,Colorful Life,2017.0,1
696910,The Legend of the Dragonflame High School,2017.0,1
667420,Redium,2017.0,1
697260,Dogcoin,2017.0,1
366100,Champions Of Chaos 2,2015.0,1
666320,Watergate Xtreme,2017.0,1
697680,Marblesared,2017.0,1
670940,The Voice in the Void,2017.0,1
600950,The Testament of Sister New Devil,2017.0,1
605100,Renzo Racer,2017.0,1
578670,Conquest: Frontier Wars,2001.0,1
675980,Atomic Sky,2017.0,1
675830,Pulses - Crystal Journeys,2017.0,1
596270,Tales of Terror: Crimson Dawn,2017.0,1
677220,Silver Tale,2017.0,1
677230,Around the Words,2017.0,1
675530,M1: A Death in the Desert,2017.0,1
590770,Vectonic,2017.0,1
590270,Catsby,2017.0,1
675160,Soldier Killer,2017.0,1
674800,Tailwind,2017.0,1
379390,Superstar Dance Club,2015.0,1
680440,Wallpaper Transformer,2017.0,1
598500,Startide,2017.0,1
331290,Miko Gakkou: Second Year,2014.0,1
382790,Aya: Awakenings,2014.0,1
583000,Fly Away,2017.0,1
582510,liquivid Video Merge,2017.0,1
682780,Breaking Good,2017.0,1
673010,WILOO,2017.0,1
329340,cloudphobia,2016.0,1
683230,Defendoooooor!!,2017.0,1
672290,Magic Forest,2017.0,1
683570,Cludbugz's Twisted Magic,2017.0,1
580970,The Maze : Endless nightmare,2017.0,1
684060,The Hero Unmasked!,2017.0,1
367930,WAKFU - Book II: Ush,2015.0,1
684250,月之暗面 The Dark Side Of The Moon,2017.0,1
385410,The Journey: Bob's Story,2017.0,1
385460,ATV GP,2015.0,1
666080,伝創記IV ~if~,2017.0,1
666050,Rescue Team 7,2017.0,1
530680,Grave Matters,2016.0,1
709550,Tic Tac Toe LOUNGE,2017.0,1
614550,Golden Panic,2017.0,1
710390,Real ★1942★,2017.0,1
541800,Thumper Soundtrack,2016.0,1
541760,The Frontier,2016.0,1
359340,Pixel Puzzles Mosaics,2017.0,1
541130,PARADOX,2016.0,1
661620,Randomizator,2017.0,1
712010,Chevo Lurker: Exodus,2017.0,1
417610,Divergent,2014.0,1
712700,Black Friday: The Game,2017.0,1
417620,The Divergent Series: Insurgent,2015.0,1
538290,Deepwater Horizon,2016.0,1
661600,Ambers BOOM,2017.0,1
419450,Resume Maker® for Windows,2015.0,1
535350,Elderine: Dreams to Destiny,2017.0,1
615080,Runaway Train,2017.0,1
535240,Landmine Larry,2016.0,1
358490,Drip Drip,2016.0,1
661050,Quadrablaze,2017.0,1
716950,Dino Scourge,2017.0,1
595010,Violet Cycle,2017.0,1
717370,8bit Invasion,2017.0,1
533360,Zia and the goddesses of magic,2016.0,1
533280,Wild Arena,2016.0,1
421220,Adventureland,2009.0,1
718410,AWS Argentina Wingshooting Simulator,2017.0,1
421300,Drive Angry,2011.0,1
718980,Grey Zone,2017.0,1
719100,Space Way,2017.0,1
414830,Robotpencil Presents: Illustration Basics Package,2016.0,1
613670,The Chronicles of Dragon Wing - Reborn,2017.0,1
562310,Spacecats with Lasers : The Outerspace,2017.0,1
662200,Swim Out,2017.0,1
562090,Kronos,2017.0,1
665830,Level Up,2010.0,1
338300,Disney's Chicken Little: Ace in Action,2006.0,1
699820,Mustdashe,2017.0,1
652510,ESCAPE Room: Reality,2017.0,1
606720,Cosmic Kites,2017.0,1
664340,Indeep | The casual dungeon crawler,2017.0,1
553350,Space Ghost Pirate Zombie Slayer,2016.0,1
701870,Swarm Queen,2017.0,1
552330,"Happy Birthday, Bernard",2016.0,1
663100,Thrust &amp; Shoot : Flight School,2017.0,1
551100,Oblivion's Edge,2016.0,1
611960,Pilam Sky,2017.0,1
550870,Tricky Trail RC,2016.0,1
703250,AstroShift,2017.0,1
316542,My Lands: Age of Prosperity - Premium DLC Pack,2014.0,1
703870,Make a word!,2017.0,1
704190,Bitcoin Collector,2017.0,1
406040,Professor Teaches Access 2016,2015.0,1
704460,Surviving in the forest,2017.0,1
704480,Durak!,2017.0,1
549180,Army Men: Toys in Space,1999.0,1
410130,AGON - The Lost Sword of Toledo,2008.0,1
410370,Huenison,2013.0,1
662390,Squish and the Corrupted Crystal,2017.0,1
544650,Sacred Almanac Traces of Greed,2016.0,1
708870,Reginald Does His Thang,2017.0,1
613210,BlobCat,2017.0,1
708940,Rebons,2017.0,1
652030,Tessa's Ark,2017.0,1
