game_id,num_interactions,publisher,genres,title,release_date,tags,price,specs,developer
17300,1038,Electronic Arts,['Action'],Crysis,2007-11-13,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Stealth', 'Shooter', 'Aliens', 'Open World', 'First-Person', 'Benchmark', 'Multiplayer', 'Futuristic', 'Adventure', 'Atmospheric', 'Story Rich', 'Classic', 'Sandbox', 'Great Soundtrack', 'Destruction', 'Moddable']",19.99,['Single-player'],Crytek
17410,2213,Electronic Arts,"['Action', 'Adventure']",Mirror's Edge™,2009-01-13,"['Parkour', 'First-Person', 'Action', 'Female Protagonist', 'Singleplayer', 'Great Soundtrack', 'Adventure', 'Platformer', 'Atmospheric', 'Dystopian', 'Stylized', 'Sci-fi', 'Futuristic', 'FPS', 'Time Attack', 'Cyberpunk', 'Puzzle', 'Colorful', 'Classic', 'Short']",19.99,"['Single-player', 'Full controller support', 'Partial Controller Support']",DICE
17710,385,Iceberg Interactive,"['Action', 'Strategy']",Nuclear Dawn,2011-09-26,"['Strategy', 'FPS', 'Action', 'Multiplayer', 'RTS', 'Post-apocalyptic', 'Sci-fi', 'Shooter', 'Tactical', 'First-Person', 'Co-op']",9.99,"['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Includes level editor']","GameConnect,InterWave Studios"
18050,27,Electronic Arts,"['Action', 'RPG', 'Indie']",DeathSpank: Thongs of Virtue,2010-11-30,"['Action', 'RPG', 'Indie', 'Action RPG', 'Comedy', 'Local Co-Op', 'Hack and Slash', 'Parody']",14.99,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",Hothead Games
18070,49,Hothead Games,"['Action', 'Adventure', 'RPG']",The Baconing,2011-08-31,"['RPG', 'Action', 'Adventure', 'Comedy', 'Local Co-Op', 'Action RPG', 'Singleplayer']",14.99,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",Hothead Games
18420,22,Viva Media,"['Casual', 'Strategy']",Crazy Machines,2005-10-01,"['Casual', 'Strategy', 'Puzzle', 'Physics']",9.99,['Single-player'],Fakt Software
18700,46,Broken Rules,"['Action', 'Indie']",And Yet It Moves,2009-04-02,"['Platformer', 'Indie', 'Puzzle', '2D', 'Casual', 'Singleplayer', 'Experimental', 'Action', 'Surreal']",9.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",Broken Rules
18820,71,Brian Cronin,"['Action', 'Indie', 'Racing', 'Sports']",Zero Gear,2010-01-12,"['Racing', 'Indie', 'Sports', 'Action', 'Multiplayer', 'Casual']",4.99,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats']",Brian Cronin
19200,76,Meridian4,"['Action', 'Indie']",Tank Universal,2008-08-21,"['Action', 'Indie', 'Tanks', 'Singleplayer', 'Retro', 'Atmospheric', 'Casual', 'Story Rich', 'Great Soundtrack']",4.99,"['Single-player', 'Steam Achievements']",Dialogue Design
19900,1135,Ubisoft,['Action'],Far Cry® 2: Fortune's Edition,2008-10-22,"['Open World', 'FPS', 'Action', 'Shooter', 'Singleplayer', 'First-Person', 'Multiplayer', 'Adventure', 'Sandbox', 'Stealth', 'Atmospheric', 'Survival', 'Level Editor', 'Realistic', 'Exploration', 'Story Rich', 'Great Soundtrack', 'Controller', 'Co-op', 'Strategy']",9.99,"['Single-player', 'Multi-player']",Ubisoft Montreal
20200,3,Perpetual FX Creative,"['Indie', 'Casual', 'Sports']",Galactic Bowling,2008-10-21,"['Indie', 'Casual', 'Sports', 'Bowling']",19.99,"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support']",Perpetual FX Creative
21030,17,Warner Bros. Interactive Entertainment,['Action'],Watchmen: The End is Nigh Part 2,2009-07-29,"['Action', 'Superhero', ""Beat 'em up""]",4.99,"['Single-player', 'Co-op', 'Partial Controller Support']",Deadline Games
21130,327,Warner Bros. Interactive Entertainment,"['Action', 'Adventure']",LEGO Harry Potter: Years 1-4,2010-06-25,"['LEGO', 'Action', 'Adventure', 'Local Co-Op', 'Magic', 'Family Friendly', 'Singleplayer', 'Fantasy', 'Comedy', 'Open World', 'Split Screen', 'Puzzle', 'Funny', 'Co-op', 'Controller']",19.99,"['Single-player', 'Shared/Split Screen', 'Full controller support']",TT Games
21300,4,Dark Castle Software,"['Indie', 'Casual']",Gravitron 2,2008-08-31,['Arcade'],4.99,"['Single-player', 'Steam Achievements']",Dark Castle Software
21600,69,Capcom,"['Casual', 'Strategy']",Age of Booty™,2009-03-09,"['Strategy', 'Casual', 'Pirates']",,['Single-player'],Certain Affinity™
21980,192,Ubisoft,['Action'],Call of Juarez®: Bound in Blood,2009-06-30,"['Western', 'Action', 'FPS', 'Singleplayer', 'Adventure', 'Shooter', 'Multiplayer', 'First-Person', 'Open World', 'Story Rich', 'Historical', 'Atmospheric', 'Bullet Time', 'Great Soundtrack']",9.99,['Single-player'],Techland
22100,695,TaleWorlds Entertainment,"['Indie', 'RPG']",Mount &amp; Blade,2008-09-16,"['RPG', 'Medieval', 'Open World', 'Strategy', 'Sandbox', 'Action', 'Singleplayer', 'Adventure', 'Third Person', 'Historical', 'Action RPG', 'Multiplayer', 'Moddable', 'Indie', 'Character Customization', 'First-Person', 'Simulation', 'Replay Value', 'Fantasy', 'Female Protagonist']",9.99,"['Single-player', 'Steam Trading Cards', 'Includes level editor']",TaleWorlds Entertainment
22120,266,Frictional Games,"['Action', 'Adventure', 'Indie']",Penumbra: Black Plague Gold Edition,2009-01-23,"['Horror', 'Adventure', 'First-Person', 'Psychological Horror', 'Stealth', 'Story Rich', 'Singleplayer', 'Atmospheric', 'Indie', 'Survival Horror', 'Lovecraftian', 'Puzzle', 'Dark', 'Action', 'Survival', 'Classic', 'Multiplayer', 'Great Soundtrack', 'Nudity', 'Free to Play']",9.99,"['Single-player', 'Captions available']",Frictional Games
22130,83,Paradox Interactive,['Strategy'],Hearts of Iron 2 Complete,2006-01-06,"['Strategy', 'Grand Strategy', 'World War II', 'Historical']",14.99,"['Single-player', 'Multi-player']",Paradox Development Studio
22380,290,Bethesda Softworks,"['Action', 'RPG']",Fallout: New Vegas,2010-10-19,"['Open World', 'RPG', 'Post-apocalyptic', 'Singleplayer', 'Moddable', 'First-Person', 'Action', 'Exploration', 'Adventure', 'Sci-fi', 'Story Rich', 'FPS', 'Atmospheric', 'Western', 'Sandbox', 'Action RPG', 'Survival', 'Character Customization', 'Shooter', 'Third Person']",9.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",Obsidian Entertainment
22450,134,Bethesda Softworks,"['Action', 'Adventure']",Hunted: The Demon’s Forge™,2011-05-30,"['Action', 'Adventure', 'Fantasy', 'Co-op', 'Third Person', 'Hack and Slash', 'RPG', 'Dark Fantasy', 'Female Protagonist', 'Singleplayer', 'Action-Adventure']",4.99,"['Partial Controller Support', 'Steam Cloud']",inXile Entertainment
22600,407,Team17 Digital Ltd,['Strategy'],Worms Reloaded,2010-08-26,"['Strategy', '2D', 'Turn-Based', 'Multiplayer', 'Turn-Based Strategy', 'Local Multiplayer', 'Funny', 'Classic', 'Comedy', 'Action', 'Online Co-Op', 'Team-Based', 'Local Co-Op', 'Singleplayer', 'Side Scroller', 'Tactical', 'Competitive', 'Co-op', '4 Player Local']",19.99,"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",Team17 Digital Ltd
22610,167,Team17 Digital Ltd,['Action'],Alien Breed: Impact,2010-06-03,"['Action', 'Shooter', 'Sci-fi', 'Aliens', 'Top-Down', 'Co-op', 'Isometric', 'Third Person', 'Space', 'Arcade', 'Singleplayer', 'Twin Stick Shooter']",9.99,"['Single-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support']",Team17 Software Ltd.
22650,85,Team17 Digital Ltd,['Action'],Alien Breed 2: Assault,2010-09-22,"['Action', 'Shooter', 'Isometric', 'Third Person', 'Sci-fi', 'Aliens', 'Singleplayer', 'Co-op', 'Top-Down', 'Twin Stick Shooter', 'Top-Down Shooter', 'Horror']",9.99,"['Single-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",Team17 Digital Ltd
23300,19,Square Enix,['Casual'],Yosumin!™,2009-05-26,"['Casual', 'Puzzle']",5.99,['Single-player'],Square Enix
23310,807,Square Enix,['RPG'],The Last Remnant™,2009-04-09,"['JRPG', 'RPG', 'Singleplayer', 'Fantasy', 'Turn-Based', 'Great Soundtrack', 'Turn-Based Strategy', 'Story Rich', 'Strategy', 'Turn-Based Tactics', 'Adventure', 'Difficult', 'Controller', 'Open World', 'Tactical', 'Action']",9.99,"['Single-player', 'Partial Controller Support']",Square Enix
23460,16,Assemble Entertainment,"['Action', 'Adventure', 'Strategy']",Ceville,2009-02-27,"['Adventure', 'Point & Click', 'Strategy', 'Action', 'Comedy', 'Villain Protagonist']",5.99,['Single-player'],Realmforge Studios
24720,202,Electronic Arts,"['Action', 'Simulation']",SPORE™ Galactic Adventures,2009-06-23,"['Simulation', 'Action', 'Space', 'Adventure', 'Exploration', 'Open World', 'Singleplayer', 'Strategy', 'Sandbox', 'Sci-fi', 'Multiplayer', 'God Game', 'Funny', 'RPG', 'Comedy', 'Crafting']",19.99,['Single-player'],EA - Maxis
24780,876,"Electronic Arts, Aspyr (Mac)","['Simulation', 'Strategy']",SimCity™ 4 Deluxe Edition,2003-09-22,"['Simulation', 'City Builder', 'Strategy', 'Management', 'Sandbox', 'Moddable', 'Classic', 'Building', 'Singleplayer', 'Economy', 'Real-Time with Pause', 'Multiplayer', 'Great Soundtrack', 'Atmospheric']",19.99,['Single-player'],"EA - Maxis,Aspyr (Mac)"
24840,343,Electronic Arts,['Action'],Medal of Honor: Airborne,2007-09-04,"['Action', 'World War II', 'FPS', 'Multiplayer', 'Shooter', 'War', 'Singleplayer', 'Military', 'First-Person', 'Historical', 'Atmospheric', 'Classic', 'Open World']",9.99,"['Single-player', 'Multi-player']",EA Los Angeles
25990,94,Paradox Interactive,"['Strategy', 'Simulation']",Majesty Gold HD,2001-03-23,"['Strategy', 'Simulation', 'Fantasy', 'Singleplayer', 'Base Building', 'Isometric', 'RTS', 'Economy', 'Multiplayer', 'Classic']",9.99,"['Single-player', 'Multi-player']",Cyberlore
26300,7,Paleo Entertainment,"['Action', 'Indie']",Drug Wars,2009-03-17,"['Action', 'Indie']",4.99,"['Single-player', 'Multi-player']",Paleo Entertainment
26800,1016,Number None,"['Casual', 'Indie', 'Strategy']",Braid,2009-04-10,"['Puzzle', 'Platformer', 'Indie', 'Time Manipulation', '2D', 'Singleplayer', 'Puzzle-Platformer', 'Great Soundtrack', 'Difficult', 'Time Travel', 'Casual', 'Strategy', 'Atmospheric', 'Classic', 'Story Rich', 'Side Scroller', 'Adventure', 'Action', 'Controller', 'Fantasy']",14.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Number None
27200,3,DTP Entertainment,['Sports'],Summer Athletics,2008-07-04,['Sports'],19.99,"['Single-player', 'Multi-player', 'Co-op']",49 Games
29160,19,Erik Svedäng,"['Adventure', 'Indie']",Blueberry Garden,Jun 2009,"['Adventure', 'Indie', 'Short', 'Puzzle']",4.99,['Single-player'],Erik Svedäng
31280,1192,,"['Casual', 'Sports']",Poker Night at the Inventory,2010-11-22,"['Card Game', 'Casual', 'Comedy', 'Singleplayer', 'Funny', 'Strategy', 'Sports', 'Gambling', 'Simulation', 'Conversation', 'Touch-Friendly', 'Indie', 'Multiplayer', 'First-Person', 'Point & Click', 'Memes', 'Action']",4.99,"['Single-player', 'Steam Achievements']",Telltale Games
31810,14,HeR Interactive,['Adventure'],Nancy Drew®: Last Train to Blue Moon Canyon,2005-10-18,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",6.99,['Single-player'],HeR Interactive
31830,17,HeR Interactive,['Adventure'],Nancy Drew®: Curse of Blackmoor Manor,2004-10-25,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",6.99,['Single-player'],HeR Interactive
31880,13,HeR Interactive,['Adventure'],Nancy Drew®: Secret of the Old Clock,2005-07-26,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",6.99,['Single-player'],HeR Interactive
31930,15,HeR Interactive,['Adventure'],Nancy Drew®: The White Wolf of Icicle Creek,2007-07-01,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",6.99,['Single-player'],HeR Interactive
32110,10,MumboJumbo,['Casual'],LUXOR: Mah Jong,2009-07-13,"['Casual', 'Puzzle', 'Singleplayer']",9.99,['Single-player'],MumboJumbo
32140,33,MumboJumbo,"['Adventure', 'Casual']",Midnight Mysteries,2009-09-28,"['Adventure', 'Casual', 'Hidden Object', 'Puzzle', 'Point & Click']",9.99,['Single-player'],MumboJumbo
32200,27,Black Jacket Studios,"['Action', 'Indie', 'Racing', 'Sports']",Metal Drift,2009-10-22,"['Action', 'Indie', 'Racing', 'Sports', 'Multiplayer']",9.99,"['Single-player', 'Multi-player', 'Steam Achievements']",Black Jacket Studios
32330,61,"LucasArts, Lucasfilm, Disney Interactive","['Action', 'Adventure']",LEGO® Indiana Jones™: The Original Adventures,2008-06-03,"['Adventure', 'Action', 'LEGO', 'Family Friendly', 'Local Co-Op', 'Comedy', 'Funny']",19.99,"['Single-player', 'Local Co-op', 'Shared/Split Screen', 'Partial Controller Support', 'Steam Cloud']",Traveller's Tales
32660,9,"NovaLogic, THQ Nordic",['Action'],Delta Force: Xtreme,2005-05-16,"['Action', 'FPS']",19.99,"['Single-player', 'Multi-player']",NovaLogic
32670,23,"NovaLogic, THQ Nordic",['Action'],Delta Force: Black Hawk Down,2003-03-24,"['Action', 'FPS', 'Military', 'Classic']",14.99,"['Single-player', 'Multi-player']",NovaLogic
32730,15,"NovaLogic, THQ Nordic",['Simulation'],F-22 Lightning 3,1999-04-30,"['Simulation', 'Flight']",9.99,"['Single-player', 'Multi-player']",NovaLogic
32770,35,"NovaLogic, THQ Nordic",['Action'],Joint Operations: Combined Arms Gold,2009-08-18,"['Action', 'Multiplayer', 'Shooter', 'FPS']",19.99,"['Single-player', 'Multi-player', 'Co-op']",NovaLogic
32800,1355,Warner Bros. Interactive Entertainment,"['Action', 'RPG']",Lord of the Rings: War in the North,2011-11-01,"['RPG', 'Action', 'Co-op', 'Fantasy', 'Hack and Slash', 'Online Co-Op', 'Third Person', 'Action RPG', 'Adventure', 'Singleplayer', 'Multiplayer', 'Controller', 'Open World', 'Gore', 'Atmospheric', 'Medieval', '3D Vision', 'Female Protagonist', 'Linear', 'Strategy']",19.99,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Cloud']",Snowblind Studios
33420,120,Ubisoft,"['Action', 'Adventure']",Call of Juarez®: The Cartel,2011-09-13,"['Action', 'Adventure', 'FPS', 'Co-op', 'Western', 'Shooter', 'First-Person', 'Singleplayer', 'Multiplayer', 'Nudity', 'Female Protagonist']",9.99,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",
33520,95,Kalypso Media Digital,"['Simulation', 'Strategy']",Tropico Reloaded,2009-07-24,"['Simulation', 'City Builder', 'Strategy', 'Management', 'Classic', 'Sandbox', 'Singleplayer', 'Comedy', 'Pirates', 'Great Soundtrack']",6.99,['Single-player'],"PopTop Software,BreakAway Games,Frog City Software"
33570,96,Kalypso Media Digital,"['RPG', 'Simulation', 'Strategy']",Patrician III,2010-11-18,"['Strategy', 'Simulation', 'Trading', 'RPG', 'Economy', 'Historical', 'Management']",4.99,['Single-player'],Ascaron Entertainment ltd.
33620,47,Kalypso Media Digital,"['Action', 'Racing']",Crash Time 3,2009-11-25,"['Racing', 'Action', 'Open World', 'Simulation', 'Multiplayer']",5.99,"['Single-player', 'Multi-player']",Synetic
33730,27,"ValuSoft, Retroism",['Simulation'],18 Wheels of Steel: Extreme Trucker,2009-09-23,"['Simulation', 'Driving']",9.99,['Single-player'],
33770,55,Valusoft,['RPG'],Drakensang: The River of Time,2011-01-11,"['RPG', 'Fantasy', 'Singleplayer', 'Adventure', 'Real-Time with Pause', 'Party-Based RPG', 'Atmospheric', 'Turn-Based']",19.99,['Single-player'],DTP
33930,3399,Bohemia Interactive,"['Action', 'Simulation', 'Strategy']",Arma 2: Operation Arrowhead,2010-06-29,"['Simulation', 'Action', 'Military', 'Multiplayer', 'Strategy', 'Tactical', 'Realistic', 'Shooter', 'FPS', 'Open World', 'Moddable', 'War', 'First-Person', 'Team-Based', 'Singleplayer', 'Co-op', 'Sandbox', 'Modern', 'Difficult', 'Third Person']",19.99,"['Single-player', 'Multi-player', 'Co-op', 'Captions available', 'Partial Controller Support', 'Includes level editor']",Bohemia Interactive
33950,36,Bohemia Interactive,"['Casual', 'Indie']",Fish Fillets 2,2007-04-05,"['Casual', 'Indie', 'Puzzle', 'Difficult', 'Funny', 'Singleplayer']",4.99,['Single-player'],Altar Games
34500,8,SaintXi,"['Indie', 'Simulation', 'Strategy']",Light of Altair,2009-06-04,"['Strategy', 'Indie', 'Simulation', 'Space', 'Sci-fi']",14.99,"['Single-player', 'Steam Achievements']",SaintXi
34920,35,Strategy First,"['Action', 'Casual', 'Indie']",Razor2: Hidden Skies,2010-07-19,"['Action', 'Indie', 'Casual', ""Shoot 'Em Up"", 'Arcade', 'Bullet Hell', 'Shooter']",9.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",Invent4 Entertainment
35070,15,Square Enix,['Casual'],Flora's Fruit Farm,2009-10-01,"['Casual', 'Agriculture']",3.99,['Single-player'],Honeyslug
35130,371,Square Enix,"['Action', 'Adventure']",Lara Croft and the Guardian of Light,2010-09-28,"['Action', 'Adventure', 'Co-op', 'Local Co-Op', 'Lara Croft', 'Puzzle', 'Female Protagonist', 'Platformer', 'Online Co-Op', 'Puzzle-Platformer', 'Singleplayer', 'Multiplayer', 'Third Person', 'Twin Stick Shooter', 'Isometric', 'Arcade', 'Local Multiplayer', 'Exploration', 'Controller', 'Difficult']",9.99,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",Crystal Dynamics
35460,136,Tripwire Interactive,"['Action', 'Adventure', 'Indie']",The Ball,2010-10-26,"['Puzzle', 'Action', 'Indie', 'Adventure', 'First-Person', 'Physics', 'Singleplayer', 'FPS', 'Horror']",9.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",Teotl Studios
36130,2,Sandlot Games,['Casual'],Tradewinds Caravans + Odyssey Pack,2009-07-17,['Casual'],14.99,['Single-player'],Sandlot Games
36150,3,Sandlot Games,['Casual'],Westward Collection,2009-07-17,"['Casual', 'Western', 'Strategy']",14.99,,Sandlot Games
37370,2,PlayFirst,['Casual'],TriJinx: A Kristine Kross Mystery™,2007-12-31,['Casual'],6.99,['Single-player'],PlayFirst
38070,3,iWin,"['Casual', 'Simulation']",Coconut Queen,2009-12-17,"['Casual', 'Simulation']",9.99,['Single-player'],iWin
38110,3,iWin,['Simulation'],Build-A-Lot 4: Power Source,2009-08-12,['Simulation'],9.99,['Single-player'],Hip Soft
38120,2,iWin,['Casual'],Farm Frenzy,2007-12-07,"['Casual', 'Agriculture']",4.99,['Single-player'],Alawar
38700,208,Two Tribes Publishing,"['Casual', 'Indie']",Toki Tori,2010-01-28,"['Puzzle', 'Indie', 'Casual', 'Platformer', 'Singleplayer', 'Cute', '2D', 'Family Friendly', 'Difficult', 'Action', 'Puzzle-Platformer', 'Adventure']",4.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor']",Two Tribes
38720,101,Two Tribes Publishing,"['Casual', 'Indie', 'Strategy']",RUSH,2010-12-03,"['Puzzle', 'Indie', 'Casual', 'Strategy', 'Singleplayer', 'Abstract', 'Colorful']",4.99,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Two Tribes
39500,373,THQ Nordic,"['Action', 'RPG']",Gothic® 3,2006-10-13,"['RPG', 'Open World', 'Action', 'Fantasy', 'Atmospheric', 'Third Person', 'Singleplayer', 'Gothic', 'Medieval', 'Adventure', 'Great Soundtrack', 'Story Rich', 'Sandbox', 'Magic', 'Action RPG', 'Classic', 'First-Person', 'Replay Value']",9.99,['Single-player'],Piranha Bytes
39660,28,THQ Nordic,"['Simulation', 'Strategy']",The Guild II - Pirates of the European Seas,2007-05-18,"['Simulation', 'Strategy', 'Medieval', 'Pirates', 'RPG']",9.99,['Single-player'],4 Head Studios
40380,127,Deep Silver,['Racing'],nail'd,2010-11-30,"['Racing', 'Offroad', 'Action', 'Great Soundtrack']",4.99,"['Single-player', 'Partial Controller Support']",Techland
40390,437,Deep Silver,['RPG'],Risen 2: Dark Waters,2012-04-26,"['RPG', 'Pirates', 'Open World', 'Adventure', 'Third Person', 'Fantasy', 'Atmospheric', 'Singleplayer', 'Action', 'Gothic', 'Exploration', 'Dark Fantasy', 'Story Rich', 'Action RPG', 'Sandbox', 'Great Soundtrack']",9.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Stats']",Piranha Bytes
